oewn_id	dulplus_class	source	framester_id	pos	ili	primary_lemma	definition
oewn-06691786-n	dul:InformationRealization	propagated	synset-process_printing-noun-1	n	i71581	process printing	a method of printing colored reproductions from halftone plates
oewn-06691912-n	dul:InformationRealization	propagated	synset-photogravure-noun-1	n	i71582	photogravure	printing from an intaglio plate prepared by photographic methods
oewn-06692053-n	dul:InformationRealization	propagated	synset-rotogravure-noun-1	n	i71583	rotogravure	printing by transferring an image from a photogravure plate to a cylinder in a rotary press
oewn-06692202-n	dul:InformationRealization	propagated	synset-planographic_printing-noun-1	n	i71584	planographic printing	the process of printing from a surface on which the printing areas are not raised but are ink-receptive (as opposed to ink repellent)
oewn-06692471-n	dul:InformationRealization	propagated	synset-collotype-noun-1	n	i71585	collotype	a photomechanical printing process that uses a glass plate with a gelatin surface that carries the image to be reproduced; can be used with one or more colors
oewn-06692747-n	dul:InformationRealization	propagated	synset-lithography-noun-1	n	i71586	lithography	a method of planographic printing from a metal or stone surface
oewn-06692940-n	dul:InformationRealization	propagated	synset-photolithography-noun-1	n	i71587	photolithography	a planographic printing process using plates made from a photographic image
oewn-06693078-n	dul:InformationRealization	propagated	synset-chromolithography-noun-1	n	i71588	chromolithography	single- or multi-color lithography
oewn-06693176-n	dul:InformationRealization	propagated	synset-photo-offset_printing-noun-1	n	i71589	photo-offset printing	a method of offset printing using photomechanical plates
oewn-06693315-n	dul:InformationRealization	propagated	synset-offset-noun-5	n	i71590	offset	a plate makes an inked impression on a rubber-blanketed cylinder, which in turn transfers it to the paper
oewn-06693563-n	dul:InformationRealization	propagated	synset-offset_lithography-noun-1	n	i71591	offset lithography	offset printing by lithography
oewn-06693658-n	dul:InformationRealization	propagated	synset-letterset_printing-noun-1	n	i71592	letterset printing	image is transferred from a relief type plate to a roller
oewn-06693780-n	dul:InformationRealization	propagated	synset-carbon_process-noun-1	n	i71593	carbon process	a process of printing on paper coated with bichromated gelatin containing pigment
oewn-06693922-n	ontopic:Topic	propagated	synset-news-noun-2	n	i71594	news	information reported in a newspaper or news magazine
oewn-06694199-n	ontopic:Topic	propagated	synset-business_news-noun-1	n	i71595	business news	news about businesses and investments
oewn-06694296-n	ontopic:Topic	propagated	synset-report-noun-3	n	i71596	report	a short account of the news
oewn-06694721-n	ontopic:Topic	propagated	synset-newsletter-noun-1	n	i71597	newsletter	report or open letter giving informal or confidential news of interest to a special group
oewn-06694897-n	ontopic:Topic	propagated	synset-market_letter-noun-1	n	i71598	market letter	a newsletter written by an analyst of the stock market and sold to subscribers
oewn-06695035-n	ontopic:Topic	propagated	synset-bulletin-noun-1	n	i71599	bulletin	a brief report (especially an official statement issued for immediate publication or broadcast)
oewn-06695239-n	ontopic:Topic	propagated	synset-news_bulletin-noun-1	n	i71600	news bulletin	a short news announcement concerning some on-going news story
oewn-06695428-n	ontopic:Topic	propagated	synset-information_bulletin-noun-1	n	i71601	information bulletin	a bulletin containing the latest information
oewn-06695539-n	ontopic:Topic	propagated	synset-dispatch-noun-1	n	i71602	dispatch	an official report (usually sent in haste)
oewn-06695697-n	ontopic:Topic	propagated	synset-urban_legend-noun-1	n	i71603	urban legend	a story that appears mysteriously and spreads spontaneously in various forms and is usually false; contains elements of humor or horror and is popularly believed to be true
oewn-06695928-n	ontopic:Topic	propagated	synset-exclusive-noun-1	n	i71604	exclusive	a news report that is reported first by one news organization
oewn-06696104-n	dul:InformationRealization	propagated	synset-newscast-noun-1	n	i71605	newscast	a broadcast of news or commentary on the news
oewn-06696104-n	ontopic:Topic	propagated	synset-newscast-noun-1	n	i71605	newscast	a broadcast of news or commentary on the news
oewn-06696258-n	dul:InformationRealization	propagated	synset-radio_news-noun-1	n	i71606	radio news	a radio broadcast of news
oewn-06696258-n	ontopic:Topic	propagated	synset-radio_news-noun-1	n	i71606	radio news	a radio broadcast of news
oewn-06696340-n	dul:InformationRealization	propagated	synset-sportscast-noun-1	n	i71607	sportscast	a broadcast of sports news or commentary
oewn-06696340-n	ontopic:Topic	propagated	synset-sportscast-noun-1	n	i71607	sportscast	a broadcast of sports news or commentary
oewn-06696437-n	dul:Action	propagated	synset-television_news-noun-1	n	i71608	television news	a television broadcast of news
oewn-06696529-n	ontopic:Topic	propagated	synset-coverage-noun-3	n	i71609	coverage	the news as presented by reporters for newspapers or radio or television
oewn-06696797-n	ontopic:Topic	propagated	synset-hard_news-noun-1	n	i71610	hard news	news that deals with serious topics or events
oewn-06696898-n	ontopic:Topic	propagated	synset-soft_news-noun-1	n	i71611	soft news	news that does not deal with serious topics or events
oewn-06697007-n	ontopic:Topic	propagated	synset-stop_press-noun-1	n	i71612	stop press	late news that is inserted into the newspaper at the last minute
oewn-06697128-n	ontopic:Topic	propagated	synset-commitment-noun-4	n	i71613	commitment	a message that makes a pledge
oewn-06697317-n	ontopic:Topic	propagated	synset-oath-noun-2	n	i71614	oath	a commitment to tell the truth (especially in a court of law); to lie under oath is to become subject to prosecution for perjury
oewn-06697543-n	ontopic:Topic	propagated	synset-affirmation-noun-3	n	i71615	affirmation	(religion) a solemn declaration that serves the same purpose as an oath (if an oath is objectionable to the person on religious or ethical grounds)
oewn-06697785-n	ontopic:Topic	propagated	synset-profession-noun-4	n	i71616	profession	affirmation of acceptance of some religion or faith
oewn-06697943-n	dul:Action	propagated	synset-giving-noun-2	n	i71617	giving	the imparting of news or promises etc.
oewn-06698201-n	ontopic:Topic	propagated	synset-guarantee-noun-1	n	i71618	guarantee	a written assurance that some product or service will be provided or will meet certain specifications
oewn-06698499-n	ontopic:Topic	propagated	synset-security-noun-7	n	i71619	security	a guarantee that an obligation will be met
oewn-06698605-n	ontopic:Topic	propagated	synset-deposit-noun-7	n	i71620	deposit	a payment given as a guarantee that an obligation will be met
oewn-06698720-n	ontopic:Topic	propagated	synset-stock_warrant-noun-2	n	i71621	stock warrant	a written certificate that gives the holder the right to purchase shares of a stock for a specified price within a specified period of time
oewn-06698919-n	ontopic:Topic	propagated	synset-guarantee-noun-2	n	i71622	guarantee	an unconditional commitment that something will happen or that something is true
oewn-06699212-n	ontopic:Topic	propagated	synset-safety_net-noun-1	n	i71623	safety net	a guarantee of professional or financial security
oewn-06699318-n	ontopic:Topic	propagated	synset-full_faith_and_credit-noun-1	n	i71624	full faith and credit	a guarantee to pay interest and principal on debt; usually issued by the United States Treasury
oewn-06699481-n	ontopic:Topic	propagated	synset-approval-noun-4	n	i71625	approval	a message expressing a favorable opinion
oewn-06699923-n	ontopic:Topic	propagated	synset-approbation-noun-2	n	i71626	approbation	official recognition or approval
oewn-06700103-n	ontopic:Topic	propagated	synset-sanction-noun-1	n	i71627	sanction	formal and explicit approval
oewn-06700446-n	ontopic:Topic	propagated	synset-O.K.-noun-1	n	i71628	O.K.	an endorsement
oewn-06700628-n	ontopic:Topic	propagated	synset-visa-noun-1	n	i71629	visa	an endorsement made in a passport that allows the bearer to enter the country issuing it
oewn-06700804-n	ontopic:Topic	propagated	synset-nihil_obstat-noun-1	n	i71630	nihil obstat	the phrase used by the official censor of the Roman Catholic Church to say that a publication has been examined and contains nothing offensive to the church
oewn-06701019-n	ontopic:Topic	propagated	synset-recognition-noun-3	n	i71631	recognition	approval
oewn-06701267-n	ontopic:Topic	propagated	synset-memorial-noun-1	n	i71632	memorial	a recognition of meritorious service
oewn-06701496-n	ontopic:Topic	propagated	synset-ovation-noun-1	n	i71633	ovation	enthusiastic recognition (especially one accompanied by loud applause)
oewn-06701658-n	ontopic:Topic	propagated	synset-salute-noun-1	n	i71634	salute	an act of honor or courteous recognition
oewn-06701870-n	ontopic:Topic	propagated	synset-connivance-noun-2	n	i71635	connivance	(law) tacit approval of someone's wrongdoing
oewn-06702042-n	ontopic:Topic	propagated	synset-permission-noun-1	n	i71636	permission	approval to do something
oewn-06702299-n	ontopic:Topic	propagated	synset-all_clear-noun-2	n	i71637	all clear	permission to proceed because obstacles have been removed
oewn-06702412-n	ontopic:Topic	propagated	synset-consent-noun-1	n	i71638	consent	permission for something to happen
oewn-06702574-n	ontopic:Topic	propagated	synset-dismissal-noun-3	n	i71639	dismissal	permission to go; the sending away of someone
oewn-06702693-n	ontopic:Topic	propagated	synset-green_light-noun-2	n	i71640	green light	permission to proceed with a project or to take action
oewn-06702859-n	ontopic:Topic	propagated	synset-leave-noun-2	n	i71641	leave	permission to do something
oewn-06702971-n	dul:InformationRealization	propagated	synset-pass-noun-12	n	i71642	pass	a permit to enter or leave a military installation
oewn-06703153-n	ontopic:Topic	propagated	synset-pass-noun-6	n	i71643	pass	a document indicating permission to do something without restrictions
oewn-06703392-n	ontopic:Topic	propagated	synset-boarding_card-noun-1	n	i71644	boarding card	a pass that allows you to board a ship or plane
oewn-06703515-n	ontopic:Topic	propagated	synset-hall_pass-noun-1	n	i71645	hall pass	written permission from a teacher for a student to be out the classroom and in the halls of the school
oewn-06703673-n	ontopic:Topic	propagated	synset-ticket-of-leave-noun-1	n	i71646	ticket-of-leave	a permit formerly given to convicts allowing them to leave prison under specific restrictions
oewn-06703828-n	ontopic:Topic	propagated	synset-pass-noun-5	n	i71647	pass	any authorization to pass or go somewhere
oewn-06704012-n	ontopic:Topic	propagated	synset-safe-conduct-noun-1	n	i71648	safe-conduct	a document or escort providing safe passage through a region especially in time of war
oewn-06704187-n	ontopic:Topic	propagated	synset-encouragement-noun-1	n	i71649	encouragement	the expression of approval and support
oewn-06704429-n	ontopic:Topic	propagated	synset-acclaim-noun-1	n	i71650	acclaim	enthusiastic approval
